1245,9,3,6,7
1250,10,2,10,2
1255,3,2,7,8
1260,10,4,6,9
1265,2,10,6,8
1270,7,9,7,7
1275,1,2,7,7
1280,8,4,2,1
1285,1,5,8,10
1290,1,5,10,7
1295,7,6,4,6
1300,8,9,5,10
1305,9,8,1,6
1310,5,7,9,2
1315,8,5,8,5
1320,6,1,10,4
1325,9,6,8,5
1330,5,10,3,7
1335,2,4,2,10
1340,3,1,7,5
1345,3,10,4,4
1350,2,8,1,9
1355,4,1,10,3
1360,7,2,2,8
1365,2,1,5,10
1370,7,9,3,8
1375,6,2,3,8
1380,6,9,2,2
1385,7,9,10,10
1390,1,10,8,2
1395,6,3,10,10
1400,5,10,3,8
1405,7,3,10,8
1410,5,3,7,8
1415,7,7,9,2
1420,2,8,8,2
1425,8,7,1,7
1430,8,8,10,3
1435,10,8,9,8
1440,8,8,7,8
1445,2,9,3,1
1450,5,9,5,6
1455,10,2,8,5
1460,3,2,9,9
1465,2,7,10,8
1470,9,3,8,4
1475,7,4,3,3
1480,6,10,4,1
1485,7,9,6,3
1490,2,7,7,6
1495,8,2,3,10
1500,2,2,4,3
1505,7,10,2,6
1510,7,9,2,5
1515,4,1,6,1
1520,6,1,5,6
1525,6,7,7,6
1530,9,4,9,8
1535,2,3,6,2
1540,3,4,3,1
1545,3,8,2,8
1550,10,9,3,8
1555,1,5,4,4
1560,7,7,1,6
1565,5,3,2,6
1570,5,6,2,3
1575,8,10,6,8
1580,7,1,7,6
1585,6,8,10,7
1590,4,1,6,5
1595,2,2,1,4
1600,1,2,3,4
1605,3,6,2,4
1610,10,2,6,10
1615,5,3,4,2
1620,3,4,3,2
1625,4,6,2,9
1630,1,7,10,6
1635,3,5,1,9
1640,7,5,4,8
1645,1,5,10,7
1650,10,8,6,8
1655,10,6,6,5
1660,4,5,5,3
1665,2,9,3,5
1670,5,9,7,9
1675,4,7,9,3
1680,6,10,3,3
1685,2,8,3,6
1690,10,2,3,6
1695,8,6,8,7
1700,7,6,8,5
1705,5,8,8,8
1710,10,5,9,7
1715,3,9,10,9
1720,10,1,2,4
1725,10,4,4,5
1730,2,4,1,5
1735,8,1,9,8
1740,6,7,9,8
1745,10,7,10,4
1750,6,4,5,9
1755,3,10,5,5
1760,8,3,5,1
1765,3,3,8,1
1770,4,5,5,7
1775,3,9,10,6
1780,1,4,7,1
1785,10,5,9,4
1790,6,2,4,8
1795,1,3,8,9
1800,8,3,4,10
1805,1,6,10,3
1810,8,5,4,5
1815,5,7,9,8
1820,5,9,7,6
1825,9,8,8,3
1830,6,5,9,2
1835,1,8,6,2
1840,5,8,8,9
1845,8,3,3,9
1850,7,2,4,8
1855,2,6,5,9
1860,2,1,9,9
1865,10,4,10,5
1870,2,5,6,7
1875,8,2,6,8
1880,9,5,4,5
1885,9,9,7,6
1890,9,2,3,4
1895,10,6,9,7
1900,2,2,2,10
1905,6,8,8,5
1910,10,5,7,9
1915,8,9,5,2
1920,7,1,9,5
1925,5,6,7,1
1930,10,8,5,9
1935,7,2,10,5
1940,6,6,7,8
1945,1,9,10,5
1950,8,2,10,4
1955,9,8,6,3
1960,8,1,7,6
1965,10,5,3,10
1970,1,10,1,9
1975,10,4,9,9
1980,6,7,8,9
1985,4,4,4,7
1990,7,3,3,5
1995,8,2,2,9
2000,8,9,4,10
2005,6,8,1,8
2010,4,7,5,4
2015,6,5,1,3
2020,10,1,7,8
2025,2,7,1,8
2030,10,7,1,4
2035,9,4,6,1
2040,7,10,7,3
2045,9,4,9,4
2050,6,8,8,8
2055,3,2,6,10
2060,2,9,7,6
2065,1,10,1,1
2070,5,4,1,3
2075,2,7,9,2
2080,5,7,10,8
2085,6,9,9,6
2090,5,7,7,7
2095,1,3,7,3
2100,10,7,6,5
2105,3,2,8,7
2110,1,3,10,10
2115,5,1,1,8
2120,1,1,8,3
2125,2,3,5,6
2130,10,10,8,9
2135,1,5,7,5
2140,9,5,3,2
2145,2,5,9,6
2150,6,10,1,4
2155,9,7,8,6
2160,4,1,1,6
2165,2,8,2,2
2170,9,6,1,3
2175,1,1,7,10
2180,7,5,9,6
2185,7,6,2,8
2190,6,2,10,6
2195,2,4,3,1
2200,4,8,5,9
2205,8,5,7,9
2210,10,10,7,10
2215,6,10,4,2
2220,9,2,6,9
2225,1,1,1,10
2230,6,2,9,5
2235,6,5,1,6
2240,7,10,1,4
2245,4,1,6,7
2250,9,7,6,2
2255,4,2,5,6
2260,4,1,8,8
2265,6,4,1,3
2270,7,2,7,1
2275,7,4,6,2
2280,2,7,8,5
2285,5,10,1,8
2290,7,6,10,4
2295,7,4,3,10
2300,10,1,5,5
2305,1,7,8,4
2310,6,4,8,6
2315,4,4,1,10
2320,8,3,6,1
2325,5,7,2,6
2330,5,8,10,9
2335,3,5,4,7
2340,10,4,9,8
2345,3,3,6,6
2350,6,2,9,10
2355,5,1,1,7
2360,2,3,10,8
2365,1,1,5,1
2370,10,4,7,8
2375,10,1,8,10
2380,6,4,2,3
2385,4,6,5,6
2390,2,2,6,4
2395,6,1,1,2
2400,3,4,2,2
2405,10,2,2,6
2410,4,6,5,2
2415,4,4,6,7
2420,8,3,2,9
2425,6,1,8,9
2430,10,8,1,10
2435,1,7,6,7
2440,9,5,3,3
2445,3,6,7,6
2450,8,8,4,1
2455,9,9,6,9
2460,10,4,6,1
2465,6,1,2,1
2470,2,10,8,5
2475,2,1,7,8
2480,9,7,4,8
2485,6,10,2,3
2490,7,5,7,5
2495,8,4,10,2
2500,6,9,3,2
2505,3,10,7,7
2510,10,3,1,5
2515,9,1,7,4
2520,2,3,9,2
2525,3,6,2,6
2530,10,3,3,3
2535,3,1,4,1
2540,7,8,9,10
2545,5,5,9,9
2550,1,9,3,8
2555,2,10,8,5
2560,3,6,4,2
2565,1,1,10,3
2570,7,4,4,3
2575,7,10,8,9
2580,6,8,4,9
2585,2,3,10,5
2590,2,1,1,7
2595,9,1,8,7
2600,8,1,7,10
2605,4,5,2,8
2610,4,2,6,7
2615,8,2,1,3
2620,5,7,1,3
2625,10,4,5,9
2630,6,5,7,3
2635,9,2,9,8
2640,9,4,4,7
2645,9,6,4,2
2650,5,7,3,4
2655,8,7,10,3
2660,9,3,1,6
2665,2,6,9,6
2670,1,6,1,4
2675,2,10,9,2
2680,7,5,6,3
2685,9,5,3,2
2690,5,6,10,6
2695,4,4,2,7
2700,1,6,7,5
2705,4,3,7,3
2710,5,5,1,10
2715,2,1,1,5
2720,4,9,6,2
2725,1,6,9,3
2730,1,1,6,8
2735,4,10,5,5
2740,7,6,10,1
2745,2,1,1,4
2750,5,4,3,7
2755,2,6,5,10
2760,5,4,2,7
2765,1,8,4,8
2770,7,7,10,3
2775,10,10,10,10
2780,8,3,3,7
2785,9,10,4,1
2790,2,3,6,2
2795,4,6,2,8
2800,7,3,7,6
2805,7,6,9,2
2810,4,9,5,8
2815,6,3,9,7
2820,5,3,3,4
2825,6,7,3,10
2830,5,3,3,2
2835,7,2,9,9
2840,7,2,2,5
2845,2,8,2,2
2850,4,3,6,5
2855,6,7,8,5
2860,2,10,4,6
2865,6,2,3,4
2870,8,5,10,3
2875,3,5,9,7
2880,7,1,2,3
2885,6,1,3,9
2890,1,6,8,5
2895,2,1,10,2
2900,8,5,3,6
2905,7,3,9,7
2910,6,1,4,6
2915,4,9,6,4
2920,1,6,9,9
2925,1,1,10,6
2930,3,1,9,1
2935,4,5,1,6
2940,10,5,4,3
2945,1,3,7,10
2950,9,9,7,2
2955,9,7,9,2
2960,5,1,5,4
2965,9,7,8,8
2970,5,3,3,5
2975,2,7,3,1
2980,2,3,3,7
2985,8,9,1,8
2990,10,9,9,5
2995,10,4,1,2
3000,2,4,1,9
3005,1,1,5,3
3010,6,9,10,9
3015,9,10,5,4
3020,3,8,4,7
3025,2,5,7,1
3030,9,8,3,4
3035,6,3,8,2
3040,8,8,8,2
3045,7,9,8,10
3050,5,7,1,7
3055,5,9,7,2
3060,5,2,7,4
3065,5,9,10,2
3070,8,1,1,1
3075,4,2,9,9
3080,4,10,5,9
3085,9,5,9,6
3090,4,9,6,7
3095,5,4,7,6
3100,3,5,5,8
3105,4,1,5,1
3110,2,3,10,6
3115,4,4,2,6
3120,3,2,3,10
3125,10,1,4,6
3130,7,8,9,3
3135,5,8,3,3
3140,2,10,4,5
3145,1,6,8,2
3150,8,4,7,9
3155,10,6,8,2
3160,2,4,10,8
3165,6,6,8,6
3170,3,7,1,6
3175,5,4,4,7
3180,4,6,7,1
3185,6,8,8,10
3190,4,3,5,7
3195,4,6,2,6
3200,7,5,8,7
3205,8,10,10,7
3210,10,6,1,8
3215,4,3,8,9
3220,10,7,6,7
3225,1,10,8,4
3230,2,3,7,7
3235,5,2,1,7
3240,7,10,5,1
3245,5,4,6,6
3250,8,10,9,10
3255,8,6,7,5
3260,4,7,9,7
3265,8,6,9,5
3270,9,2,3,9
3275,2,8,5,3
3280,10,1,9,5
3285,4,3,3,7
3290,10,8,1,5
3295,3,7,5,2
3300,1,1,2,3
3305,10,6,3,10
3310,3,7,8,1
3315,4,7,6,9
3320,6,10,6,9
3325,5,3,4,3
3330,2,4,2,10
3335,2,8,9,1
3340,9,6,2,9
3345,9,3,3,5
3350,1,1,3,1
3355,1,8,6,2
3360,10,9,5,2
3365,3,3,1,3
3370,3,2,5,8
3375,2,10,8,8
3380,2,9,2,4
3385,7,6,5,10
3390,3,10,9,8
3395,10,2,5,3
3400,1,2,9,5
3405,3,7,2,2
3410,6,6,3,5
3415,2,1,10,10
3420,7,1,2,7
3425,1,1,10,7
3430,5,5,2,5
3435,4,2,5,8
3440,6,2,5,1
3445,4,5,5,9
3450,3,4,10,6
3455,4,3,9,10
3460,6,9,8,7
3465,6,6,7,4
3470,3,1,5,6
3475,3,5,3,2
3480,4,6,1,8
3485,2,1,3,6
3490,10,7,3,3
3495,1,3,10,2
3500,2,6,7,5
3505,4,10,4,9
3510,5,10,10,7
3515,8,6,2,5
3520,2,6,5,5
3525,3,3,9,2
3530,8,9,9,7
3535,4,5,1,7
3540,6,1,5,9
3545,7,8,4,5
3550,9,8,5,10
3555,8,4,1,10
3560,10,3,3,1
3565,5,1,9,6
3570,7,7,1,3
3575,4,1,5,6
3580,6,7,7,9
3585,7,9,5,7
3590,8,10,1,4
3595,9,8,2,6
3600,2,3,5,2
3605,6,1,6,4
3610,3,6,8,9
3615,6,9,5,7
3620,9,7,8,4
3625,1,9,7,5
3630,7,3,1,5
3635,9,8,8,1
3640,3,4,8,3
3645,10,9,2,4
3650,1,4,8,5
3655,10,5,4,10
3660,4,2,2,2
3665,9,6,1,8
3670,1,7,2,9
3675,4,5,3,5
3680,3,3,9,3
3685,5,6,3,6
3690,8,9,5,9
3695,1,6,8,2
3700,4,6,1,10
3705,1,6,3,4
3710,9,3,7,3
3715,7,6,2,10
3720,7,10,9,5
3725,1,1,7,2
3730,1,8,5,1
3735,8,6,1,5
3740,6,1,3,2
3745,10,8,6,10
3750,9,4,9,9
3755,2,6,6,2
3760,7,4,5,8
3765,9,8,10,3
3770,5,9,6,1
3775,10,4,7,9
3780,10,2,1,9
3785,5,8,5,1
3790,1,10,3,3
3795,5,10,9,10
3800,9,6,4,3
3805,4,4,9,8
3810,2,4,7,4
3815,6,7,10,9
3820,2,1,3,8
3825,2,10,1,6
3830,10,9,5,10
3835,5,1,1,5
3840,10,4,2,7
3845,10,5,10,7
3850,1,7,3,1
3855,10,6,5,9
3860,4,7,10,8
3865,3,3,2,9
3870,6,5,4,5
3875,6,6,6,2
3880,5,7,10,4
3885,10,7,2,8
3890,7,8,1,5
3895,3,8,4,2
3900,2,10,2,6
3905,6,6,1,6
3910,8,4,2,6
3915,10,4,3,6
3920,10,9,5,5
3925,9,8,3,1
3930,8,8,1,1
3935,3,9,8,10
3940,3,6,8,8
3945,8,2,10,2
3950,4,3,9,1
3955,9,8,3,9
3960,3,3,6,9
3965,8,2,7,10
3970,1,1,3,9
3975,6,2,8,7
3980,8,4,2,3
3985,1,4,5,3
3990,8,6,4,3
3995,9,9,8,6
4000,4,9,8,8
4005,6,4,1,5
4010,9,1,5,10
4015,5,10,7,9
4020,5,2,8,2
4025,8,10,10,4
4030,10,4,2,3
4035,9,8,1,6
4040,6,7,5,2
4045,6,6,2,7
4050,8,7,6,3
4055,9,1,5,5
4060,7,5,10,3
4065,1,7,3,4
4070,9,10,6,8
4075,8,3,2,4
4080,7,6,4,2
4085,8,10,1,9
4090,10,7,7,6
4095,2,5,6,2
4100,2,8,1,10
4105,1,8,3,10
4110,1,1,8,3
4115,1,7,7,1
4120,2,3,6,1
4125,6,9,3,8
4130,8,3,9,9
4135,3,3,9,2
4140,6,4,10,1
4145,2,9,1,5
4150,3,7,10,3
4155,3,2,4,3
4160,5,5,4,6
4165,10,5,10,3
4170,9,5,4,4
4175,8,7,10,1
4180,3,8,9,7
4185,2,3,2,10
4190,4,10,7,2
4195,2,3,9,2
4200,6,6,3,7
4205,4,10,4,7
4210,2,3,2,1
4215,4,7,8,6
4220,9,1,6,6
4225,8,7,8,10
4230,10,7,10,3
4235,5,1,4,4
4240,5,4,2,7
4245,10,6,1,1
4250,8,4,7,9
4255,2,4,4,5
4260,3,4,1,5
4265,1,3,4,5
4270,5,6,5,5
4275,2,3,5,4
4280,9,8,9,4
4285,8,4,3,4
4290,10,2,1,5
4295,9,8,10,8
4300,7,10,9,7
4305,3,8,2,1
4310,9,6,1,7
4315,5,6,9,7
4320,9,7,7,1
4325,3,4,3,9
4330,2,2,6,7
4335,7,2,3,7
4340,3,4,2,7
4345,5,8,6,9
4350,2,4,5,2
4355,6,10,8,3
4360,6,5,9,8
4365,4,9,6,7
4370,7,9,6,8
4375,5,4,4,8
4380,3,5,2,6
4385,9,3,8,3
4390,1,8,10,6
4395,1,5,9,7
4400,6,6,2,9
4405,5,1,6,8
4410,6,3,2,9
4415,9,10,7,4
4420,9,1,8,8
4425,2,8,10,2
4430,9,3,3,10
4435,1,9,4,2
4440,7,6,5,3
4445,8,2,8,2
4450,2,1,7,1
4455,9,3,1,7
4460,10,2,3,4
4465,4,3,10,4
4470,8,5,5,7
4475,5,1,6,10
4480,2,3,1,1
4485,2,2,6,1
4490,2,2,7,8
4495,8,2,6,10
4500,4,4,10,9
4505,1,4,5,7
4510,3,8,7,4
4515,8,5,5,3
4520,1,9,3,3
4525,2,8,4,6
4530,3,7,9,8
4535,10,10,2,1
4540,8,8,2,6
4545,7,7,9,10
4550,4,9,6,3
4555,9,9,3,2
4560,7,6,2,9
4565,3,7,10,8
4570,8,6,1,4
4575,6,3,9,7
4580,4,1,9,6
4585,6,1,5,3
4590,7,4,2,7
4595,1,7,5,7
4600,4,9,8,10
4605,5,7,1,10
4610,10,6,8,1
4615,6,8,10,8
4620,4,8,7,5
4625,1,3,5,6
4630,9,6,1,1
4635,2,4,4,6
4640,4,2,5,6
4645,5,9,9,3
4650,5,3,2,7
4655,4,8,6,4
4660,2,3,5,9
4665,6,6,3,6
4670,5,1,3,3
4675,3,3,5,3
4680,9,4,6,8
4685,8,8,9,2
4690,10,4,3,5
4695,3,10,5,6
4700,2,2,5,7
4705,3,8,4,6
4710,7,4,3,5
4715,3,10,9,7
4720,9,3,8,1
4725,7,10,4,7
4730,9,9,3,7
4735,1,3,6,8
4740,7,1,3,9
4745,1,3,1,10
4750,4,4,10,6
4755,2,4,2,2
4760,8,9,3,5
4765,4,9,6,3
4770,6,5,3,2
4775,10,8,10,5
4780,9,9,2,6
4785,5,2,5,2
4790,5,6,10,1
4795,3,2,6,5
4800,1,1,4,7
4805,3,7,10,6
4810,10,2,8,6
4815,10,10,10,10
4820,9,8,10,6
4825,7,3,1,1
4830,6,7,4,4
4835,6,2,4,9
4840,6,9,9,8
4845,8,1,5,9
4850,7,10,2,5
4855,7,9,8,2
4860,3,1,7,4
4865,5,2,10,6
4870,2,6,10,8
4875,9,9,8,1
4880,8,7,2,4
4885,7,1,6,10
4890,9,9,7,5
4895,10,2,1,4
4900,1,7,10,7
4905,8,3,5,1
4910,5,5,4,10
4915,10,5,5,10
4920,1,7,3,7
4925,1,8,9,9
4930,3,6,1,5
4935,6,8,9,4
4940,7,4,7,8
4945,5,9,9,3
4950,7,2,10,5
4955,3,3,5,4
4960,9,3,5,6
4965,3,10,4,4
4970,3,8,8,7
4975,2,5,4,10
4980,6,7,9,7
4985,3,7,7,7
4990,4,10,6,3
4995,2,10,10,1
5000,2,6,2,6
5005,5,6,3,7
5010,6,6,3,3
5015,1,7,8,10
5020,7,3,4,2
5025,1,9,6,2
5030,2,3,4,3
5035,6,6,7,4
5040,9,2,1,3
5045,2,9,10,4
5050,8,1,4,5
5055,10,6,2,6
5060,3,1,3,5
5065,5,7,10,4
5070,6,3,10,2
5075,10,1,6,2
5080,4,9,8,8
5085,10,4,6,4
5090,10,2,3,10
5095,6,5,4,8
5100,4,8,4,1
5105,10,1,5,10
5110,10,7,2,3
5115,3,1,6,8
5120,8,6,2,9
5125,4,7,8,9
5130,1,1,10,7
5135,5,6,1,3
5140,2,9,8,3
5145,7,2,2,3
5150,4,5,9,10
5155,1,1,2,1
5160,1,10,10,7
5165,10,8,6,4
5170,7,7,5,5
5175,10,3,10,2
5180,2,5,5,2
5185,5,7,3,2
5190,7,3,5,9
5195,4,5,10,8
5200,9,9,10,3
5205,9,10,2,5
5210,8,10,10,7
5215,1,5,10,1
5220,2,8,7,1
5225,9,3,6,3
5230,4,7,4,10
5235,9,5,5,8
5240,8,8,8,2
5245,1,7,8,7
5250,1,5,9,2
5255,2,7,4,2
5260,2,10,7,7
5265,6,7,5,2
5270,9,1,7,8
5275,5,5,7,10
5280,8,2,5,5
5285,2,9,1,5
5290,7,10,9,3
5295,9,9,4,8
5300,1,7,3,5
5305,9,2,9,9
5310,3,9,10,4
5315,3,5,7,1
5320,2,1,2,1
5325,2,9,7,9
5330,2,4,4,1
5335,9,2,10,10
5340,3,4,1,9
5345,6,10,7,6
5350,9,10,9,1
5355,7,9,9,9
5360,3,10,4,9
5365,5,1,4,3
5370,7,3,8,8
5375,7,10,9,10
5380,8,1,9,8
5385,4,9,6,6
5390,7,5,10,1
5395,9,2,8,2
5400,1,2,5,2
5405,6,10,3,1
5410,9,1,3,6
5415,6,6,5,7
5420,10,5,1,2
5425,5,7,3,5
5430,3,5,10,3
5435,3,7,10,1
5440,7,7,8,2
5445,8,5,10,7
5450,5,5,1,3
5455,8,6,2,3
5460,5,7,4,5
5465,8,8,7,6
5470,9,4,1,2
5475,3,3,3,2
5480,7,10,9,7
5485,10,3,6,1
5490,8,9,3,1
5495,1,2,10,10
5500,9,7,9,4
5505,8,3,1,4
5510,3,1,10,10
5515,4,5,7,9
5520,3,4,10,5
5525,10,6,6,7
5530,7,3,7,10
5535,3,10,1,3
5540,3,7,10,9
5545,5,6,9,2
5550,5,4,6,10
5555,2,9,1,6
5560,2,2,7,7
5565,5,7,10,3
5570,3,1,3,3
5575,5,9,8,1
5580,10,6,2,6
5585,8,1,1,3
5590,1,10,6,9
5595,3,10,5,4
5600,1,6,3,9
5605,3,7,1,6
5610,4,1,4,6
5615,3,3,6,8
5620,7,10,8,4
5625,2,5,1,2
5630,2,8,3,3
5635,2,9,5,7
5640,5,8,9,6
5645,4,1,8,4
5650,3,9,9,8
5655,4,3,8,10
5660,1,6,7,9
5665,5,10,6,1
5670,4,10,1,9
5675,6,10,1,5
5680,7,5,2,7
5685,4,5,4,7
5690,7,8,8,4
5695,3,3,10,8
5700,4,9,9,3
5705,2,7,8,9
5710,1,5,1,6
5715,10,9,5,6
5720,7,6,9,8
5725,2,1,6,2
5730,4,9,5,9
5735,6,9,7,1
5740,5,2,2,8
5745,10,10,2,8
5750,4,8,1,6
5755,9,1,4,1
5760,7,2,2,7
5765,1,2,9,1
5770,8,2,3,10
5775,1,7,7,9
5780,10,4,8,7
5785,2,10,10,6
5790,4,1,5,8
5795,10,3,6,9
5800,2,1,9,8
5805,10,9,6,2
5810,3,2,10,6
5815,6,7,3,4
5820,9,7,4,1
5825,6,4,8,2
5830,2,8,6,4
5835,2,7,6,10
5840,3,9,2,3
5845,10,7,7,10
5850,3,9,2,8
5855,2,5,5,7
5860,9,9,10,2
5865,2,6,8,7
5870,10,2,9,7
5875,7,1,8,1
5880,6,10,5,3
5885,4,8,9,5
5890,5,4,5,9
5895,2,9,3,1
5900,6,8,8,5
5905,1,6,7,3
5910,6,4,4,3
5915,6,1,2,3
5920,2,9,2,7
5925,7,7,4,4
5930,10,3,6,7
5935,6,1,3,3
5940,6,3,2,2
5945,9,10,7,4
5950,10,9,3,10
5955,10,9,2,10
5960,9,4,1,2
5965,5,4,2,4
5970,2,7,8,5
5975,4,6,6,7
5980,10,9,5,4
5985,3,7,7,5
5990,10,2,10,2
5995,10,7,6,7
6000,3,10,4,3
6005,9,9,1,8
6010,3,4,7,10
6015,8,5,9,10
6020,8,6,2,2
6025,9,2,6,3
6030,1,9,10,5
6035,3,3,8,3
6040,1,1,3,10
6045,1,5,2,7
6050,1,9,5,6
6055,4,2,1,1
6060,6,6,6,10
6065,6,6,9,2
6070,9,2,4,1
6075,7,5,3,5
6080,7,6,7,5
6085,6,4,4,3
6090,6,4,10,3
6095,4,10,9,4
6100,2,5,3,7
6105,9,9,5,7
6110,2,8,8,10
6115,6,6,4,8
6120,4,3,8,9
6125,6,7,9,3
6130,7,8,10,6
6135,5,4,8,5
6140,1,1,9,10
6145,10,2,3,6
6150,4,8,6,6
6155,2,10,7,7
6160,1,9,10,6
6165,2,6,2,4
6170,4,7,5,7
6175,7,6,3,2
6180,9,4,6,10
6185,6,3,6,4
6190,5,8,4,2
6195,2,5,1,2
6200,6,3,1,8
6205,4,5,8,3
6210,4,1,1,4
6215,1,7,2,9
6220,5,6,7,4
6225,3,4,6,6
6230,7,8,4,9
6235,3,3,5,9
6240,2,8,7,5
6245,3,8,7,10
6250,2,1,10,6
6255,4,6,5,10
6260,4,5,1,7
6265,8,8,4,5
6270,2,2,7,4
6275,2,1,9,6
6280,5,10,8,9
6285,8,4,2,4
6290,4,6,4,6
6295,5,1,4,3
6300,5,4,1,7
6305,3,10,8,4
6310,9,10,6,4
6315,8,5,5,6
6320,2,9,6,5
6325,5,2,2,6
6330,7,2,5,9
6335,10,9,7,4
6340,2,2,6,8
6345,8,9,3,9
6350,8,6,8,5
6355,4,8,9,1
6360,7,3,1,5
6365,1,7,5,8
6370,7,8,1,2
6375,7,6,9,5
6380,3,1,8,3
6385,1,3,3,2
6390,1,4,7,1
6395,1,9,7,2
6400,8,8,4,8
6405,1,3,7,5
6410,1,7,1,5
6415,6,10,6,9
6420,8,6,7,10
6425,3,6,5,9
6430,8,5,6,8
6435,10,9,1,3
6440,2,3,8,1
6445,4,1,9,1
6450,3,8,3,7
